year,code,country,gap,highlighted,series
2017,SVN,Slovenia,5.603200000000001,False,Slovenia
2018,SVN,Slovenia,5.747,False,Slovenia
2019,SVN,Slovenia,5.625,False,Slovenia
2020,SVN,Slovenia,5.502399999999994,False,Slovenia
2021,SVN,Slovenia,5.899900000000002,False,Slovenia
2022,SVN,Slovenia,5.415999999999997,False,Slovenia
2023,SVN,Slovenia,5.4405,False,Slovenia
2000,SWE,Sweden,4.635900000000007,False,Sweden
2001,SWE,Sweden,4.509500000000003,False,Sweden
2002,SWE,Sweden,4.366100000000003,False,Sweden
2003,SWE,Sweden,4.509,False,Sweden
2004,SWE,Sweden,4.305899999999994,False,Sweden
2005,SWE,Sweden,4.32180000000001,False,Sweden
2006,SWE,Sweden,4.20320000000001,False,Sweden
2007,SWE,Sweden,4.019100000000009,False,Sweden
2008,SWE,Sweden,4.024299999999997,False,Sweden
2009,SWE,Sweden,3.984800000000007,False,Sweden
2010,SWE,Sweden,3.9469999999999885,False,Sweden
2011,SWE,Sweden,3.870900000000006,False,Sweden
2012,SWE,Sweden,3.657499999999999,False,Sweden
2013,SWE,Sweden,3.6199000000000012,False,Sweden
2014,SWE,Sweden,3.69019999999999,False,Sweden
2015,SWE,Sweden,3.695999999999998,False,Sweden
2016,SWE,Sweden,3.5113999999999947,False,Sweden
2017,SWE,Sweden,3.3847999999999985,False,Sweden
2018,SWE,Sweden,3.4656999999999982,False,Sweden
2019,SWE,Sweden,3.3827,False,Sweden
2020,SWE,Sweden,3.6872999999999934,False,Sweden
2021,SWE,Sweden,3.5849999999999937,False,Sweden
2022,SWE,Sweden,3.388799999999989,False,Sweden
2023,SWE,Sweden,3.6567000000000007,False,Sweden
2000,TUR,Türkiye,6.686799999999991,False,Türkiye
2001,TUR,Türkiye,6.655199999999994,False,Türkiye
2002,TUR,Türkiye,6.630099999999999,False,Türkiye
2003,TUR,Türkiye,6.636700000000005,False,Türkiye
2004,TUR,Türkiye,6.554000000000002,False,Türkiye
2005,TUR,Türkiye,6.605499999999992,False,Türkiye
2006,TUR,Türkiye,6.5214,False,Türkiye
2007,TUR,Türkiye,6.4923,False,Türkiye
2008,TUR,Türkiye,6.455500000000001,False,Türkiye
2009,TUR,Türkiye,6.4424999999999955,False,Türkiye
2010,TUR,Türkiye,6.308500000000009,False,Türkiye
2011,TUR,Türkiye,6.363100000000003,False,Türkiye
2012,TUR,Türkiye,6.336100000000002,False,Türkiye
2013,TUR,Türkiye,6.246899999999997,False,Türkiye
2014,TUR,Türkiye,6.139799999999994,False,Türkiye
2015,TUR,Türkiye,6.259200000000007,False,Türkiye
2016,TUR,Türkiye,6.367499999999993,False,Türkiye
2017,TUR,Türkiye,6.295400000000001,False,Türkiye
2018,TUR,Türkiye,6.2483,False,Türkiye
2019,TUR,Türkiye,6.211799999999997,False,Türkiye
2020,TUR,Türkiye,6.446100000000001,False,Türkiye
2021,TUR,Türkiye,6.2849000000000075,False,Türkiye
2022,TUR,Türkiye,6.064099999999996,False,Türkiye
2023,TUR,Türkiye,5.325699999999998,False,Türkiye
2000,USA,United States,5.30810000000001,True,United States
2001,USA,United States,5.25139999999999,True,United States
2002,USA,United States,5.234499999999997,True,United States
2003,USA,United States,5.174900000000008,True,United States
2004,USA,United States,5.0966999999999985,True,United States
2005,USA,United States,5.117200000000011,True,United States
2006,USA,United States,5.090899999999991,True,United States
2007,USA,United States,5.047800000000009,True,United States
2008,USA,United States,4.942400000000006,True,United States
2009,USA,United States,4.890100000000004,True,United States
2010,USA,United States,4.821899999999999,True,United States
2011,USA,United States,4.744399999999999,True,United States
2012,USA,United States,4.736200000000011,True,United States
2013,USA,United States,4.747599999999991,True,United States
2014,USA,United States,4.769300000000001,True,United States
2015,USA,United States,4.810900000000004,True,United States
2016,USA,United States,4.958500000000001,True,United States
2017,USA,United States,4.997900000000001,True,United States
2018,USA,United States,5.012200000000007,True,United States
2019,USA,United States,5.0146000000000015,True,United States
2020,USA,United States,5.534999999999997,True,United States
2021,USA,United States,5.74499999999999,True,United States
2022,USA,United States,5.460700000000003,True,United States
2023,USA,United States,4.984800000000007,True,United States
2000,OECD,OECD average,6.4891184210526305,False,OECD average
2001,OECD,OECD average,6.484471052631579,False,OECD average
2002,OECD,OECD average,6.39807894736842,False,OECD average
2003,OECD,OECD average,6.210468421052631,False,OECD average
2004,OECD,OECD average,6.2296815789473685,False,OECD average
2005,OECD,OECD average,6.166265789473685,False,OECD average
2006,OECD,OECD average,6.117065789473683,False,OECD average
2007,OECD,OECD average,6.092247368421056,False,OECD average
2008,OECD,OECD average,5.957626315789474,False,OECD average
2009,OECD,OECD average,5.8570868421052635,False,OECD average
2010,OECD,OECD average,5.7953947368421055,False,OECD average
2011,OECD,OECD average,5.669039473684211,False,OECD average
2012,OECD,OECD average,5.527605263157896,False,OECD average
2013,OECD,OECD average,5.43183157894737,False,OECD average
2014,OECD,OECD average,5.464992105263157,False,OECD average
2015,OECD,OECD average,5.333442105263158,False,OECD average
2016,OECD,OECD average,5.337086842105262,False,OECD average
2017,OECD,OECD average,5.251815789473684,False,OECD average
2018,OECD,OECD average,5.26191052631579,False,OECD average
2019,OECD,OECD average,5.196231578947369,False,OECD average
2020,OECD,OECD average,5.4525,False,OECD average
2021,OECD,OECD average,5.476360526315791,False,OECD average
2022,OECD,OECD average,5.4369894736842115,False,OECD average
2023,OECD,OECD average,5.110910526315789,False,OECD average
